date,project_id,client,region,fleet_size,deployment_status,planned_daily_spend_usd,actual_daily_spend_usd,hw_cost_actual_usd,hw_cost_planned_usd,labor_hours,shipping_delay_days,cumulative_planned_usd,cumulative_actual_usd,is_spike_day
2024-05-26,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Hardware Procurement,5525.97,6076.72,3665.57,3315.58,247.1,0.0,148914.84,156697.33,False
2024-05-11,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3265.99,3390.35,1993.95,1959.59,81.2,0.0,305168.34,310345.01,False
2024-09-07,AMR-003,DHL - Singapore Hub,APAC,20,Go-Live,5231.6,5489.86,3720.0,3138.96,216.7,0.0,927710.91,959933.3,False
2024-05-04,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4620.52,4913.11,2986.46,2772.31,142.4,0.0,492471.27,506511.55,False
2024-06-25,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4566.53,5186.59,3500.71,2739.92,159.2,0.0,732724.19,758726.51,False
2024-01-15,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4239.21,3915.78,2231.56,2543.52,121.0,2.0,4239.21,3915.78,False
2024-09-13,AMR-005,Amazon - Dallas FC,North America,30,Go-Live,6331.72,6201.5,4200.56,3799.03,258.2,0.0,1031140.84,1058786.61,False
2024-01-27,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4177.27,4036.74,2265.31,2506.36,135.6,0.0,54622.24,56711.54,False
2024-04-05,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3505.69,4191.41,2339.85,2103.42,73.2,0.0,247724.24,253445.04,False
2024-08-13,AMR-006,Unilever - Rotterdam DC,EMEA,10,Monitoring,3432.15,3775.65,2123.09,2059.29,115.8,0.0,636399.05,649970.6,False
2024-08-31,AMR-005,Amazon - Dallas FC,North America,30,UAT,6261.15,6260.45,4327.61,3756.69,283.4,,950087.63,977273.11,False
2024-03-23,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,4052.99,4163.43,,2431.79,75.2,0.0,198563.47,201945.33,False
2024-03-28,AMR-001,Ford Motor - Michigan Facility,North America,12,Staging & Config,4188.15,4518.89,2818.15,2512.89,113.9,0.0,309301.33,315332.59,False
2024-04-01,AMR-005,Amazon - Dallas FC,North America,30,Planning,6231.4,5482.83,3743.76,3738.84,269.5,0.0,6231.4,5482.83,False
2024-09-22,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5857.34,5471.37,3490.02,3514.4,207.0,0.0,835975.39,865931.46,False
2024-05-14,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Site Installation,3751.77,4332.19,2870.24,2251.06,79.4,0.0,395979.21,408754.3,False
2024-04-29,AMR-003,DHL - Singapore Hub,APAC,20,Hardware Procurement,4643.49,5412.28,3075.46,2786.09,179.7,0.0,258830.24,265516.08,False
2024-02-17,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Planning,3626.91,4273.52,2786.14,2176.14,85.2,1.0,64010.0,66590.79,False
2024-05-24,AMR-003,DHL - Singapore Hub,APAC,20,Staging & Config,4788.0,4813.68,3199.27,2872.8,227.7,0.0,385661.81,395220.85,False
2024-07-28,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3662.42,3590.44,2012.8,2197.45,104.7,0.0,579629.91,592537.61,False
2024-07-22,AMR-003,DHL - Singapore Hub,APAC,20,UAT,5075.69,5269.85,3460.68,3045.41,192.2,0.0,686094.33,706003.93,False
2024-07-15,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,5221.95,4904.16,3038.78,3133.17,204.8,0.0,649013.03,669847.8,False
2024-06-28,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,5862.29,6901.76,4361.54,3517.38,301.5,0.0,557655.3,568584.84,False
2024-07-19,AMR-001,Ford Motor - Michigan Facility,North America,12,Monitoring,3908.72,4398.75,3033.56,2345.23,118.2,0.0,779999.27,807666.11,False
2024-07-31,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,5670.25,5879.86,3272.38,3402.15,290.5,0.0,530503.89,548475.67,False
2024-02-25,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Hardware Procurement,4620.99,4519.66,2794.69,2772.6,151.8,0.0,170371.51,180960.1,False
2024-06-04,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3704.3,3381.9,2149.11,2222.58,80.5,1.0,389959.26,398713.69,False
2024-09-14,AMR-005,Amazon - Dallas FC,North America,30,Go-Live,6355.13,6290.08,3626.36,3813.08,304.4,0.0,1037495.97,1065076.69,False
2024-07-05,AMR-001,Ford Motor - Michigan Facility,North America,12,Go-Live,3749.96,4658.7,2707.72,2249.98,106.8,0.0,722148.5,747566.88,False
2024-05-19,AMR-005,Amazon - Dallas FC,North America,30,Hardware Procurement,5793.66,6448.47,4505.43,3476.2,296.4,0.0,307691.74,314772.69,False
2024-05-28,AMR-005,Amazon - Dallas FC,North America,30,Staging & Config,6038.81,6427.35,4164.91,3623.29,331.1,0.0,364108.91,372803.59,False
2024-12-26,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,5684.01,5622.84,3112.09,3410.41,224.1,0.0,1388969.84,1433504.14,False
2024-05-08,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Planning,5831.01,5989.47,3608.24,3498.61,219.8,0.0,45852.35,48682.8,False
2024-10-04,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5729.7,5519.36,3466.85,3437.82,204.9,0.0,905588.06,937685.98,False
2024-06-13,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,4363.34,4585.65,2647.98,2618.0,137.2,0.0,630951.2,652755.84,False
2024-06-26,AMR-001,Ford Motor - Michigan Facility,North America,12,Go-Live,4495.43,4135.57,2478.74,2697.26,100.1,0.0,684895.71,708666.06,False
2024-12-08,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,5700.24,6174.67,3991.86,3420.14,218.4,1.0,1284465.27,1325603.01,False
2024-04-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3668.93,3235.38,2002.89,2201.36,117.0,0.0,227727.39,232258.58,False
2024-12-10,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,5723.1,6369.49,4332.22,3433.86,201.5,0.0,1296289.08,1336933.46,False
2024-04-23,AMR-003,DHL - Singapore Hub,APAC,20,Hardware Procurement,5205.76,5159.02,2967.97,3123.46,203.2,0.0,229291.47,232984.72,False
2024-06-07,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Hardware Procurement,6038.02,6284.97,4386.8,3622.81,218.3,0.0,218970.55,229111.18,False
2024-01-31,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Planning,5171.47,4395.83,2805.76,3102.88,,0.0,55163.71,56818.92,False
2024-10-21,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,UAT,6301.5,6323.92,3786.31,3780.9,269.6,0.0,1004614.32,1038883.97,False
2024-03-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3133.86,3868.92,2212.0,1880.32,119.8,0.0,119065.4,121818.17,False
2024-03-14,AMR-001,Ford Motor - Michigan Facility,North America,12,Staging & Config,4070.09,3890.71,2370.95,2442.06,136.0,0.0,251211.3,255710.31,False
2024-06-24,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,6055.36,6217.91,4039.33,3633.22,302.2,0.0,532692.61,542783.53,False
2024-05-26,AMR-003,DHL - Singapore Hub,APAC,20,Staging & Config,5055.35,4372.49,2557.17,3033.21,172.4,0.0,396476.21,405325.97,False
2024-06-10,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,3626.94,3977.99,2208.4,2176.17,88.0,0.0,499848.19,514447.3,False
2024-09-27,AMR-005,Amazon - Dallas FC,North America,30,Monitoring,6410.73,5991.48,3978.28,3846.44,260.7,0.0,1118005.37,1143840.55,False
2024-08-13,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5789.16,5961.71,4126.29,3473.49,220.6,0.0,604327.84,625610.92,False
2024-05-09,AMR-003,DHL - Singapore Hub,APAC,20,Staging & Config,5174.42,6118.12,3484.35,3104.65,230.1,0.0,309445.73,317839.96,False
2024-04-03,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3556.49,3790.05,2305.01,2133.89,110.1,0.0,172275.96,176502.54,False
2024-06-01,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3252.47,3330.05,1864.47,1951.48,103.2,0.0,379054.36,387039.24,False
2024-08-22,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5982.53,,3571.83,3589.52,235.0,0.0,655891.91,678901.94,False
2024-06-05,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,3971.88,4274.06,2743.57,2383.13,98.6,0.0,597103.42,618018.23,False
2024-10-23,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,UAT,6051.17,5624.79,3923.05,3630.7,278.4,2.0,1016678.89,1050832.94,False
2024-03-15,AMR-003,DHL - Singapore Hub,APAC,20,Planning,5183.89,4936.18,2997.81,3110.34,174.3,0.0,30195.85,31531.3,False
2024-09-30,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5856.19,6062.47,3626.02,3513.72,263.0,0.0,882381.11,914001.68,False
2024-07-31,AMR-006,Unilever - Rotterdam DC,EMEA,10,Go-Live,3363.28,3782.46,2481.12,2017.97,117.9,0.0,590509.53,603557.0,True
2024-07-06,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,6114.55,5322.75,3252.85,3668.73,246.4,0.0,385994.78,399597.25,False
2024-01-25,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4087.6,4460.31,2913.7,2452.56,121.3,0.0,46286.03,47990.48,False
2024-07-14,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,5744.43,6496.75,4422.45,3446.66,240.7,1.0,655113.28,667888.69,False
2024-03-04,AMR-001,Ford Motor - Michigan Facility,North America,12,Hardware Procurement,4059.81,4006.96,2453.5,2435.89,109.3,0.0,209016.77,212029.37,False
2024-07-07,AMR-001,Ford Motor - Michigan Facility,North America,12,Go-Live,4138.46,3652.75,2421.76,2483.08,139.0,0.0,730326.8,755311.43,False
2024-07-04,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3361.52,3433.72,2361.41,2016.91,102.2,0.0,495765.07,506889.92,False
2024-03-31,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3903.62,3798.67,2251.97,2342.17,74.3,0.0,228924.21,233762.33,False
2024-03-01,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Hardware Procurement,3834.6,4264.45,2676.26,2300.76,69.9,1.0,113751.48,117859.81,False
2024-04-13,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3784.05,3942.35,2358.41,2270.43,93.4,0.0,278656.38,284023.02,False
2024-07-29,AMR-003,DHL - Singapore Hub,APAC,20,UAT,5022.73,5238.99,3159.85,3013.64,222.3,0.0,721702.74,741984.66,False
2024-09-04,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5573.13,5485.44,3571.96,3343.88,283.2,0.0,730787.97,758838.78,False
2024-06-25,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3391.85,3558.08,2323.37,2035.11,112.3,0.0,464088.28,474301.09,False
2024-07-18,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,6248.93,6303.35,3801.59,3749.36,270.1,0.0,680281.22,694769.66,False
2024-05-02,AMR-005,Amazon - Dallas FC,North America,30,Hardware Procurement,5836.99,6415.82,4411.38,3502.19,284.1,0.0,201311.78,202758.4,False
2024-01-18,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4194.92,4604.45,3117.83,2516.95,122.9,0.0,16702.16,17954.87,False
2024-10-04,AMR-005,Amazon - Dallas FC,North America,30,Monitoring,6843.25,6710.76,3912.32,4105.95,290.6,0.0,1161102.51,1188664.83,False
2024-08-02,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,5260.45,6187.96,3425.31,3156.27,273.8,2.0,541723.81,560589.65,False
2024-03-05,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Staging & Config,4448.69,4634.93,2558.04,2669.22,163.9,0.0,212713.38,222840.83,False
2024-04-12,AMR-003,DHL - Singapore Hub,APAC,20,Hardware Procurement,5232.7,5078.91,3157.75,3139.62,172.0,2.0,174458.62,176900.99,False
2024-09-15,AMR-005,Amazon - Dallas FC,North America,30,Go-Live,6286.04,5791.69,3905.68,3771.63,288.7,0.0,1043782.01,1070868.38,False
2024-10-31,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,UAT,5720.34,6227.31,3816.65,3432.21,262.0,0.0,1063198.71,1099668.5,False
2024-08-21,AMR-006,Unilever - Rotterdam DC,EMEA,10,Monitoring,3717.41,3376.58,2050.75,2230.45,97.5,0.0,664867.88,678825.09,False
2024-06-29,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,3708.42,3664.62,2366.04,2225.05,73.3,0.0,572113.78,588633.35,False
2024-07-21,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,6638.88,5746.15,3335.53,3983.33,349.6,0.0,699765.71,712449.86,False
2024-07-22,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Go-Live,3983.47,4195.58,2521.81,2390.08,83.1,0.0,659752.19,680947.64,False
2024-04-01,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3741.93,3162.13,1924.26,2245.16,67.8,0.0,232666.14,236924.47,False
2024-04-09,AMR-005,Amazon - Dallas FC,North America,30,Planning,6463.88,6303.99,3686.52,3878.33,279.1,0.0,56563.9,54156.92,False
2024-08-29,AMR-005,Amazon - Dallas FC,North America,30,UAT,5974.31,6922.52,,3584.59,335.1,0.0,937841.74,964397.3,False
2024-05-09,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4671.39,4227.29,2558.38,2802.83,173.8,1.0,515757.86,529607.38,False
2024-05-25,AMR-003,DHL - Singapore Hub,APAC,20,Staging & Config,5759.05,5732.63,3531.75,3455.43,164.5,0.0,391420.87,400953.48,False
2024-03-17,AMR-003,DHL - Singapore Hub,APAC,20,Planning,5178.9,5292.62,3111.82,3107.34,171.5,0.0,40912.35,41975.49,False
2024-12-15,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,6055.3,6188.23,4035.51,3633.18,243.5,0.0,1325403.92,1367017.59,False
2024-06-11,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,3779.28,3722.68,2336.9,2267.57,92.2,0.0,503627.48,518169.98,False
2024-03-19,AMR-003,DHL - Singapore Hub,APAC,20,Planning,5617.01,5166.05,3576.18,3370.21,181.1,0.0,51791.52,52621.19,False
2024-05-23,AMR-005,Amazon - Dallas FC,North America,30,Staging & Config,6326.82,5395.81,3112.35,3796.09,297.2,0.0,333062.08,339848.89,False
2024-09-26,AMR-005,Amazon - Dallas FC,North America,30,Monitoring,5900.8,5765.47,3433.42,3540.48,350.1,0.0,1111594.64,1137849.07,False
2024-06-25,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,4128.07,3567.27,2082.22,2476.84,68.8,0.0,556912.37,573166.05,False
2024-12-22,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,5782.22,6652.06,3699.27,3469.33,210.5,0.0,1366095.58,1410658.33,False
2024-11-14,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Go-Live,5743.13,5600.37,3741.83,3445.88,255.9,0.0,1146374.92,1182671.99,False
2024-02-20,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Planning,3334.56,3954.49,2747.59,2000.74,66.5,0.0,75142.89,78346.06,False
2024-03-16,AMR-001,Ford Motor - Michigan Facility,North America,12,Staging & Config,4238.23,4206.11,2818.52,2542.94,96.2,0.0,259416.21,264007.03,False
2024-04-03,AMR-003,DHL - Singapore Hub,APAC,20,Hardware Procurement,4976.48,5235.17,3303.1,2985.89,168.4,0.0,127304.55,130293.52,False
2024-08-13,AMR-005,Amazon - Dallas FC,North America,30,UAT,5873.79,,4021.02,3524.27,265.8,0.0,839696.46,863149.25,False
2024-08-08,AMR-005,Amazon - Dallas FC,North America,30,UAT,5756.09,6846.99,4740.05,3453.65,251.1,0.0,808733.67,831542.6,False
2024-02-15,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Planning,4213.53,3582.53,2128.68,2528.12,70.2,0.0,56578.15,58362.16,False
2024-09-20,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5692.33,6246.77,4136.28,3415.4,211.0,0.0,824186.07,854411.44,False
2024-03-01,AMR-001,Ford Motor - Michigan Facility,North America,12,Hardware Procurement,4300.35,4425.66,2714.2,2580.21,107.3,0.0,197136.38,199144.65,False
2024-06-24,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,4837.15,5842.19,3783.79,2902.29,161.2,0.0,543125.13,556826.31,False
2024-10-10,AMR-005,Amazon - Dallas FC,North America,30,Monitoring,6750.23,6138.91,3716.8,4050.14,317.0,0.0,1198888.45,1227245.34,False
2024-02-03,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4264.26,3846.28,2542.55,2558.55,125.1,0.0,84070.19,86259.15,False
2024-08-17,AMR-003,DHL - Singapore Hub,APAC,20,UAT,5527.02,5583.52,3809.3,3316.21,202.3,0.0,819973.2,846604.37,False
2024-07-18,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,5977.08,6146.15,3555.53,3586.25,214.4,0.0,456812.32,472279.76,False
2024-05-07,AMR-005,Amazon - Dallas FC,North America,30,Hardware Procurement,6099.93,6910.8,4666.73,3659.96,253.7,1.0,232556.12,235172.49,False
2024-03-04,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Staging & Config,4596.09,4772.33,2931.6,2757.66,129.6,0.0,208264.69,218205.9,False
2024-04-03,AMR-001,Ford Motor - Michigan Facility,North America,12,Staging & Config,4296.1,4613.63,2587.79,2577.66,116.1,0.0,334435.04,341849.47,False
2024-04-23,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Site Installation,3846.38,3704.34,2539.3,2307.83,66.2,0.0,316671.11,325218.89,False
2024-06-16,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Hardware Procurement,6223.25,5656.64,3512.39,3733.95,223.4,0.0,271395.01,280569.22,False
2024-06-08,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,4121.52,4218.78,2590.43,2472.91,99.7,0.0,609479.19,631251.55,False
2024-07-20,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Go-Live,4103.91,3491.64,2237.07,2462.35,79.8,0.0,651960.85,673157.47,False
2024-03-11,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Staging & Config,4759.94,5282.71,3438.91,2855.97,146.9,0.0,240509.92,252456.55,False
2024-03-10,AMR-003,DHL - Singapore Hub,APAC,20,Planning,5035.62,5153.05,3193.24,3021.37,180.0,0.0,5035.62,5153.05,False
2024-04-15,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,3969.0,4484.69,2789.56,2381.4,99.9,0.0,385786.67,395487.46,False
2024-08-12,AMR-005,Amazon - Dallas FC,North America,30,UAT,5952.2,6486.16,4511.39,3571.32,248.4,0.0,833822.67,856844.6,False
2024-05-28,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3522.41,4036.88,2705.4,2113.45,82.5,0.0,365298.23,371650.11,True
2024-02-26,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Hardware Procurement,3778.83,4060.78,2431.76,2267.3,80.0,0.0,98425.13,101862.27,False
2024-10-02,AMR-005,Amazon - Dallas FC,North America,30,Monitoring,5800.7,6703.51,4165.84,3480.42,249.2,0.0,1148240.22,1175736.54,False
2024-06-26,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,5797.91,6406.31,4204.25,3478.74,252.2,0.0,544766.06,556057.32,False
2024-02-04,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Planning,3843.22,4209.18,2916.85,2305.93,91.7,0.0,15151.13,16708.79,False
2024-08-03,AMR-003,DHL - Singapore Hub,APAC,20,UAT,4635.84,5958.8,3968.55,2781.5,219.7,0.0,748010.16,768789.94,False
2024-03-16,AMR-003,DHL - Singapore Hub,APAC,20,Planning,5537.59,5151.57,3572.22,3322.55,190.7,2.0,35733.44,36682.87,False
2024-06-25,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Hardware Procurement,5685.99,5405.83,3631.58,3411.59,225.6,0.0,322186.64,333640.54,False
2024-04-19,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4475.69,4404.5,3057.75,2685.42,126.4,0.0,422742.14,433511.46,False
2024-11-05,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,UAT,5868.27,6995.33,3872.06,3520.96,209.4,0.0,1092828.61,1129373.9,False
2024-04-10,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,4056.57,4005.61,2735.97,2433.94,76.9,0.0,267319.93,272776.57,False
2024-07-08,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Go-Live,3732.72,4679.76,3200.28,2239.63,89.3,0.0,606841.92,624093.81,False
2024-01-28,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,3935.46,4343.17,2691.57,2361.28,130.1,0.0,58557.7,61054.71,False
2024-03-25,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4923.37,5032.96,3205.27,2954.02,149.6,,305827.43,317058.26,False
2024-05-28,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,4358.15,3982.3,2303.76,2614.89,119.8,0.0,563580.83,584026.08,False
2024-04-16,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4129.26,3822.73,2225.46,2477.56,139.6,0.0,389915.92,399310.19,False
2024-08-29,AMR-006,Unilever - Rotterdam DC,EMEA,10,Monitoring,3494.94,4024.51,2734.01,2096.96,,0.0,692787.36,708812.13,False
2024-05-15,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4253.93,3828.54,2441.72,2552.36,123.4,0.0,509296.62,527206.37,False
2024-08-16,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5658.23,6446.08,3999.05,3394.94,221.0,0.0,621887.81,643498.21,False
2024-03-12,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Hardware Procurement,3708.18,3512.28,2337.06,2224.91,86.2,0.0,156457.99,160301.91,False
2024-06-14,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,5113.38,5166.09,3188.09,3068.03,,0.0,492632.2,505651.18,False
2024-04-23,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4120.89,4551.73,2656.68,2472.53,121.9,0.0,419051.88,430132.08,False
2024-09-26,AMR-003,DHL - Singapore Hub,APAC,20,Monitoring,5281.34,5024.76,3308.41,3168.8,160.3,,1025389.91,1059844.08,False
2024-05-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3791.92,3708.89,2424.36,2275.15,84.5,0.0,334371.61,338531.9,False
2024-03-05,AMR-001,Ford Motor - Michigan Facility,North America,12,Staging & Config,4133.75,3978.82,2454.59,2480.25,100.9,0.0,213150.51,216008.19,False
2024-03-10,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Staging & Config,4231.02,4599.89,2566.82,2538.61,179.7,0.0,235749.98,247173.84,False
2024-05-08,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3613.22,3364.9,2185.62,2167.93,97.6,0.0,294850.42,299955.32,False
2024-09-07,AMR-005,Amazon - Dallas FC,North America,30,Go-Live,6318.07,6197.6,4219.01,3790.84,283.3,0.0,993067.5,1021815.82,False
2024-09-28,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5796.26,5055.31,3089.72,3477.76,284.0,0.0,870353.02,901452.11,False
2024-04-22,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4614.14,4932.59,3313.37,2768.48,144.5,0.0,436771.69,447375.97,False
2024-05-07,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3442.12,3607.97,2163.9,2065.27,93.3,0.0,291237.2,296590.42,False
2024-02-09,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Hardware Procurement,4478.92,5080.74,3039.41,2687.35,165.9,0.0,96473.43,100393.96,False
2024-10-24,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,UAT,6109.83,7365.19,5001.18,3665.9,269.7,0.0,1022788.72,1058198.13,True
2024-12-25,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,6055.59,6012.07,3959.48,3633.35,265.5,0.0,1383285.83,1427881.31,False
2024-05-01,AMR-003,DHL - Singapore Hub,APAC,20,Staging & Config,4980.26,5086.35,3051.31,2988.16,235.0,0.0,268759.52,275860.4,False
